,Class 0,Class 1
abonner6gbp,-10.769516037258176,-9.140293373664148
abonné,-10.769516037258176,-8.447146193104203
abonnés,-10.769516037258176,-8.734828265555985
abord,-8.371620764459806,-9.833440554224094
abri,-10.076368856698231,-9.833440554224094
absence,-10.076368856698231,-9.833440554224094
absoluement,-9.670903748590067,-9.833440554224094
abt,-7.93630269320196,-9.833440554224094
abta,-10.769516037258176,-8.734828265555985
aburo,-9.670903748590067,-9.833440554224094
abus,-10.769516037258176,-9.140293373664148
ac,-10.769516037258176,-7.7539990125442575
acc,-9.383221676138286,-9.833440554224094
accent,-10.076368856698231,-9.833440554224094
accept,-9.383221676138286,-9.833440554224094
accepte,-10.076368856698231,-9.833440554224094
acceptent,-10.076368856698231,-9.833440554224094
acceptez,-9.383221676138286,-9.833440554224094
accepté,-10.076368856698231,-9.833440554224094
accessibles,-10.769516037258176,-9.140293373664148
accidant,-10.076368856698231,-9.833440554224094
accident,-10.076368856698231,-8.734828265555985
accidentellement,-9.383221676138286,-9.833440554224094
accommodationles,-10.769516037258176,-9.140293373664148
accord,-8.061465836155966,-9.833440554224094
accords,-10.076368856698231,-9.833440554224094
accordé,-10.769516037258176,-9.140293373664148
accouchement,-10.076368856698231,-9.833440554224094
accrocher,-10.076368856698231,-9.833440554224094
accrochée,-10.076368856698231,-9.833440554224094
accueil,-10.769516037258176,-9.140293373664148
accueille,-10.076368856698231,-9.833440554224094
accès,-10.076368856698231,-8.04168108499604
achan,-10.076368856698231,-9.833440554224094
achat,-10.076368856698231,-9.140293373664148
achetant,-10.076368856698231,-9.833440554224094
acheter,-7.1859970988020665,-9.833440554224094
achetez,-10.769516037258176,-9.140293373664148
achetons,-10.076368856698231,-9.833440554224094
acheté,-9.670903748590067,-9.140293373664148
achetées,-10.076368856698231,-9.833440554224094
achète,-8.572291459921956,-9.833440554224094
achèteras,-10.076368856698231,-9.833440554224094
acl03530150pm,-10.769516037258176,-9.140293373664148
aco,-10.769516037258176,-9.140293373664148
acquise,-10.076368856698231,-9.833440554224094
acteur,-9.670903748590067,-9.833440554224094
actin,-10.076368856698231,-9.833440554224094
action,-10.076368856698231,-8.447146193104203
activ8,-10.769516037258176,-9.140293373664148
active,-10.769516037258176,-9.140293373664148
activez,-10.769516037258176,-8.734828265555985
activités,-10.076368856698231,-9.833440554224094
actuel,-10.769516037258176,-9.140293373664148
actuelle,-10.769516037258176,-9.140293373664148
actuellement,-10.076368856698231,-8.447146193104203
adam,-10.769516037258176,-9.140293373664148
addamsfa,-10.769516037258176,-8.734828265555985
addie,-10.076368856698231,-9.833440554224094
additionne,-10.076368856698231,-9.833440554224094
adewale,-10.076368856698231,-9.833440554224094
adhésion,-9.670903748590067,-9.140293373664148
adi,-10.076368856698231,-9.833440554224094
adjudicataire,-10.769516037258176,-9.140293373664148
admettre,-9.670903748590067,-9.833440554224094
administrateur,-9.383221676138286,-9.833440554224094
admirateur,-10.769516037258176,-8.04168108499604
admission,-10.076368856698231,-9.833440554224094
adorait,-10.076368856698231,-9.833440554224094
adore,-8.977756568030122,-9.833440554224094
adoucir,-10.076368856698231,-9.833440554224094
adresse,-7.996927315018395,-8.224002641789994
adrian,-10.769516037258176,-9.140293373664148
adsense,-10.076368856698231,-9.833440554224094
adulte,-10.076368856698231,-9.140293373664148
adultes,-9.670903748590067,-8.734828265555985
adversaire,-10.076368856698231,-9.833440554224094
affaire,-8.977756568030122,-9.833440554224094
affaires,-8.823605888202863,-9.833440554224094
affamés,-10.769516037258176,-8.734828265555985
affectations,-10.076368856698231,-9.833440554224094
affection,-9.670903748590067,-9.833440554224094
affectueux,-10.076368856698231,-9.833440554224094
afficher,-9.670903748590067,-9.140293373664148
affichera,-10.076368856698231,-9.833440554224094
afflux,-10.076368856698231,-9.833440554224094
affrontent,-10.076368856698231,-9.833440554224094
afghanistan,-10.076368856698231,-9.833440554224094
afin,-10.076368856698231,-9.833440554224094
afrique,-10.076368856698231,-9.833440554224094
aft,-9.383221676138286,-9.833440554224094
after,-10.769516037258176,-9.140293373664148
afternoon,-10.076368856698231,-9.833440554224094
afternoons,-10.076368856698231,-9.833440554224094
aftr,-9.670903748590067,-9.833440554224094
ag,-10.769516037258176,-8.734828265555985
again,-10.076368856698231,-9.833440554224094
agalla,-9.670903748590067,-9.833440554224094
agaçante,-10.076368856698231,-9.833440554224094
age,-10.769516037258176,-7.7539990125442575
age16,-10.769516037258176,-8.224002641789994
agence,-10.076368856698231,-9.833440554224094
agent,-10.076368856698231,-9.140293373664148
agidhane,-10.076368856698231,-9.833440554224094
agir,-10.076368856698231,-9.833440554224094
agissait2tel,-10.076368856698231,-9.833440554224094
agit,-9.383221676138286,-9.140293373664148
agréable,-10.076368856698231,-9.833440554224094
ah,-8.466930944264131,-9.833440554224094
aha,-9.670903748590067,-9.833440554224094
ahhhh,-10.076368856698231,-9.833440554224094
ahmad,-9.160078124824077,-9.833440554224094
ai,-4.6274786316708205,-7.7539990125442575
aide,-8.061465836155966,-7.88753040516878
aider,-8.20456667979664,-9.140293373664148
aient,-10.076368856698231,-9.833440554224094
aies,-8.69007449557834,-9.833440554224094
aiguille,-10.076368856698231,-9.833440554224094
aille,-9.160078124824077,-9.833440554224094
ailleurs,-8.977756568030122,-9.833440554224094
aimable,-10.076368856698231,-9.833440554224094
aimables,-10.076368856698231,-9.833440554224094
aimant,-9.383221676138286,-9.833440554224094
aimante,-10.076368856698231,-9.833440554224094
aime,-6.726464769423626,-9.140293373664148
aiment,-8.823605888202863,-9.833440554224094
aimer,-8.130458707642918,-9.833440554224094
aimeraient,-10.769516037258176,-8.734828265555985
aimerais,-8.69007449557834,-9.140293373664148
aimerait,-10.076368856698231,-9.833440554224094
aimerez,-10.076368856698231,-9.833440554224094
aimeriez,-10.076368856698231,-9.833440554224094
aimerions,-10.076368856698231,-9.833440554224094
aimes,-8.466930944264131,-9.833440554224094
aimez,-8.823605888202863,-8.734828265555985
aimé,-8.572291459921956,-9.833440554224094
aimée,-10.076368856698231,-9.833440554224094
aimés,-9.670903748590067,-9.833440554224094
ainsi,-8.823605888202863,-9.833440554224094
aint,-9.670903748590067,-9.833440554224094
air,-8.371620764459806,-9.833440554224094
aise,-10.076368856698231,-9.833440554224094
ait,-8.466930944264131,-9.833440554224094
aiving,-10.076368856698231,-9.833440554224094
aiya,-9.670903748590067,-9.833440554224094
aiyah,-8.977756568030122,-9.833440554224094
aiyar,-10.076368856698231,-9.833440554224094
aiyo,-8.977756568030122,-9.833440554224094
ajoute,-10.076368856698231,-9.833440554224094
ajouter,-9.670903748590067,-9.833440554224094
ajoutera,-10.076368856698231,-9.833440554224094
ajouté,-10.076368856698231,-9.833440554224094
ajustable,-10.076368856698231,-9.833440554224094
ajustement,-10.076368856698231,-9.833440554224094
akon,-10.769516037258176,-9.140293373664148
al,-8.823605888202863,-9.833440554224094
alaikkum,-10.076368856698231,-9.833440554224094
album,-9.670903748590067,-9.833440554224094
alcool,-9.670903748590067,-9.833440554224094
aldrine,-10.076368856698231,-9.833440554224094
alerte,-10.769516037258176,-8.447146193104203
alertes,-10.769516037258176,-9.140293373664148
alex,-9.160078124824077,-9.833440554224094
alfie,-10.769516037258176,-8.734828265555985
algarve,-10.769516037258176,-8.734828265555985
algorithmes,-10.076368856698231,-9.833440554224094
algèbre,-10.076368856698231,-9.833440554224094
ali,-9.670903748590067,-9.833440554224094
alias,-10.076368856698231,-9.833440554224094
alibi,-10.076368856698231,-9.833440554224094
alimenté,-10.076368856698231,-9.833440554224094
all,-8.977756568030122,-9.140293373664148
allah,-9.670903748590067,-9.833440554224094
allais,-9.160078124824077,-9.833440554224094
allait,-9.160078124824077,-9.833440554224094
allalo,-10.076368856698231,-9.833440554224094
allant,-10.076368856698231,-9.833440554224094
alle,-10.076368856698231,-9.833440554224094
allemagne,-10.769516037258176,-8.734828265555985
aller,-6.438782696971845,-8.224002641789994
allez,-7.437311527082972,-8.224002641789994
alliez,-10.076368856698231,-9.833440554224094
allions,-10.076368856698231,-9.833440554224094
allo,-10.076368856698231,-9.833440554224094
allongez,-10.076368856698231,-9.833440554224094
allons,-8.466930944264131,-8.734828265555985
allumer,-9.670903748590067,-9.833440554224094
allumette,-10.076368856698231,-9.833440554224094
allumé,-9.383221676138286,-9.833440554224094
allé,-7.773783763704186,-9.833440554224094
allée,-10.076368856698231,-9.833440554224094
allés,-8.284609387470177,-9.833440554224094
alors,-5.941202299955875,-8.447146193104203
alrite,-10.076368856698231,-9.833440554224094
alter,-10.076368856698231,-9.833440554224094
alternative,-10.076368856698231,-9.833440554224094
alto18,-10.769516037258176,-9.140293373664148
aluable,-10.076368856698231,-9.833440554224094
alwa,-10.076368856698231,-9.833440554224094
alwys,-9.670903748590067,-9.833440554224094
aléatoire,-9.670903748590067,-9.833440554224094
am,-9.383221676138286,-8.734828265555985
amanda,-10.769516037258176,-9.140293373664148
amant,-9.670903748590067,-9.140293373664148
amantboy,-9.670903748590067,-9.833440554224094
amants,-10.076368856698231,-9.833440554224094
amazing,-9.670903748590067,-9.833440554224094
ambiance,-9.670903748590067,-9.833440554224094
ambitieuse,-10.076368856698231,-9.833440554224094
ambrith,-10.076368856698231,-9.833440554224094
amener,-10.076368856698231,-9.833440554224094
ami,-7.773783763704186,-7.7539990125442575
amie,-10.076368856698231,-9.833440554224094
amies,-10.076368856698231,-9.833440554224094
amigos,-10.076368856698231,-9.833440554224094
amiral,-10.769516037258176,-8.734828265555985
amis,-7.473679171253847,-8.224002641789994
amitié,-8.69007449557834,-9.833440554224094
amitiés,-10.076368856698231,-9.833440554224094
amk,-10.076368856698231,-9.833440554224094
amma,-10.076368856698231,-9.833440554224094
amour,-6.658642173084865,-9.833440554224094
amoureux,-8.823605888202863,-9.833440554224094
amp,-6.691978593352457,-9.833440554224094
amplikater,-10.076368856698231,-9.833440554224094
amrita,-10.076368856698231,-9.833440554224094
ams,-10.076368856698231,-9.833440554224094
amt,-10.076368856698231,-9.833440554224094
amusant,-10.076368856698231,-9.833440554224094
amusante,-10.769516037258176,-9.140293373664148
amusants,-10.076368856698231,-9.833440554224094
amuse,-9.670903748590067,-9.833440554224094
amuser,-8.977756568030122,-9.140293373664148
amusez,-9.160078124824077,-9.833440554224094
amusé,-10.076368856698231,-9.833440554224094
amusés,-10.076368856698231,-9.833440554224094
amy,-10.769516037258176,-9.140293373664148
amélioration,-10.076368856698231,-9.833440554224094
améliorer,-10.076368856698231,-9.833440554224094
amélioré,-10.769516037258176,-9.140293373664148
américain,-10.076368856698231,-9.140293373664148
an,-9.160078124824077,-8.224002641789994
anal,-10.076368856698231,-9.833440554224094
analyse,-10.076368856698231,-9.833440554224094
ancien,-9.670903748590067,-9.833440554224094
and,-10.076368856698231,-8.734828265555985
anderson,-10.076368856698231,-9.833440554224094
andros,-10.076368856698231,-9.833440554224094
andré,-10.076368856698231,-9.833440554224094
ange,-10.076368856698231,-9.833440554224094
anglais,-9.670903748590067,-9.833440554224094
angleterre,-10.076368856698231,-8.734828265555985
animation,-10.076368856698231,-9.833440554224094
animé,-10.076368856698231,-9.833440554224094
animés,-9.670903748590067,-9.833440554224094
anjola,-10.076368856698231,-9.833440554224094
anna,-9.670903748590067,-9.833440554224094
anneau,-10.769516037258176,-8.734828265555985
annie,-10.076368856698231,-9.833440554224094
anniversaire,-7.879144279362012,-9.833440554224094
annonce,-10.076368856698231,-8.224002641789994
annonces,-10.769516037258176,-9.140293373664148
annuaire,-10.076368856698231,-9.833440554224094
annuler,-9.670903748590067,-8.447146193104203
annulé,-10.076368856698231,-9.833440554224094
année,-7.591462206910231,-8.734828265555985
années,-8.977756568030122,-9.140293373664148
anonymes,-10.769516037258176,-9.140293373664148
anormalement,-10.076368856698231,-9.833440554224094
ans,-7.825077058091736,-7.530855461230048
ansr,-10.769516037258176,-8.224002641789994
answr,-10.076368856698231,-9.833440554224094
antha,-10.076368856698231,-9.833440554224094
anti,-9.670903748590067,-9.833440554224094
antibiotique,-10.076368856698231,-9.833440554224094
any,-10.769516037258176,-8.04168108499604
anything,-10.076368856698231,-9.833440554224094
anytime,-10.769516037258176,-9.140293373664148
août,-10.769516037258176,-8.734828265555985
apnt,-10.076368856698231,-9.833440554224094
apo,-9.670903748590067,-9.833440554224094
apologétique,-10.076368856698231,-9.833440554224094
apparaît,-10.076368856698231,-9.833440554224094
appareil,-10.076368856698231,-8.04168108499604
appareils,-10.769516037258176,-8.734828265555985
apparemment,-10.076368856698231,-9.833440554224094
appartement,-8.572291459921956,-9.833440554224094
appartient,-10.076368856698231,-9.833440554224094
appel,-7.550640212389975,-6.278092492734681
appelant,-10.769516037258176,-8.734828265555985
appelants,-9.670903748590067,-9.833440554224094
appeler,-7.1859970988020665,-6.336932992757614
appelez,-7.724993599534754,-4.950638631637723
appelle,-7.1859970988020665,-8.734828265555985
appellent,-10.076368856698231,-9.140293373664148
appellera,-9.670903748590067,-9.833440554224094
appellerai,-8.371620764459806,-9.833440554224094
appelles,-8.977756568030122,-9.833440554224094
appelons,-10.076368856698231,-9.833440554224094
appels,-8.466930944264131,-7.88753040516878
appels1,-10.769516037258176,-9.140293373664148
appelé,-7.825077058091736,-9.140293373664148
appelés,-10.076368856698231,-9.833440554224094
appendice,-10.076368856698231,-9.833440554224094
applausestore,-10.769516037258176,-9.140293373664148
apples,-10.076368856698231,-9.833440554224094
application,-10.076368856698231,-9.833440554224094
applications,-10.076368856698231,-9.833440554224094
appliquent,-10.769516037258176,-7.636215976887874
appliquer,-10.769516037258176,-8.04168108499604
appliqué,-10.076368856698231,-9.833440554224094
apporte,-8.284609387470177,-9.833440554224094
apporter,-9.160078124824077,-9.833440554224094
apporterai,-10.076368856698231,-9.833440554224094
apportez,-10.076368856698231,-9.833440554224094
apporté,-10.076368856698231,-9.140293373664148
apprend,-10.076368856698231,-9.833440554224094
apprendrait,-10.076368856698231,-9.833440554224094
apprendre,-9.160078124824077,-9.140293373664148
appris,-9.670903748590067,-9.833440554224094
approbation,-10.076368856698231,-9.833440554224094
approche,-10.076368856698231,-9.833440554224094
approches,-10.076368856698231,-9.833440554224094
approprié,-10.076368856698231,-9.833440554224094
approvisionné,-10.076368856698231,-9.833440554224094
apprécie,-9.383221676138286,-9.833440554224094
apprécié,-9.670903748590067,-7.435545281425723
appréciés,-10.076368856698231,-9.833440554224094
apps,-9.670903748590067,-9.833440554224094
appsd,-10.076368856698231,-9.833440554224094
appt,-9.670903748590067,-9.833440554224094
appuyez,-9.670903748590067,-9.140293373664148
